YEAR_TITLE_III,COUNTY_DISTRICT,COUNTY_DISTRICT_NAME,TITLE_III,YEAR_ASSESSMENT,AMAO1_MET,AMAO2_MET,AMAO3_MET,AMAO_MET,CONSECUTIVE_YEARS_NOT_MET,TITLE_III_STATUS
2013,109002,WRIGHT CITY R-II, ,2012,MET,MET,NOT MET,NOT MET,0, 
2013,109003,WARREN CO. R-III, ,2012,MET,MET,NOT MET,NOT MET,0, 
2013,110029,POTOSI R-III, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,111087,CLEARWATER R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,112102,MARSHFIELD R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,112103,SEYMOUR R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,115115,ST. LOUIS CITY,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,115903,ST. LOUIS CHARTER SCHOOL,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,115906,CONFLUENCE ACADEMIES,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,115912,ST LOUIS LANG IMMERSION SCHOOL, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,115918,GRAND CENTER ARTS ACADEMY, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2014,1091,KIRKSVILLE R-III, ,2013,MET,MET,NA,MET,0, 
2014,2097,SAVANNAH R-III, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,4109,VAN-FAR R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,4110,MEXICO 59,Y,2013,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2014,5120,WHEATON R-III,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,5121,SOUTHWEST R-V, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,5122,EXETER R-VI, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,5123,CASSVILLE R-IV,Y,2013,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2014,5124,PURDY R-II,Y,2013,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2014,5128,MONETT R-I,Y,2013,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2014,6101,LIBERAL R-II, ,2013,NA,MET,NA,MET,0, 
2014,6103,GOLDEN CITY R-III, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,6104,LAMAR R-I, ,2013,MET,MET,NA,MET,0, 
2014,7129,BUTLER R-V, ,2013,MET,MET,NA,MET,0, 
2014,8111,COLE CAMP R-I, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,10087,SOUTHERN BOONE CO. R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,10089,HALLSVILLE R-IV, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,10093,COLUMBIA 93,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,11078,MID-BUCHANAN CO. R-V, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,11082,ST. JOSEPH,Y,2013,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2014,12109,POPLAR BLUFF R-I, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,14126,NORTH CALLAWAY CO. R-I, ,2013,MET,MET,NA,MET,0, 
2014,14129,FULTON 58, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,15002,CAMDENTON R-III,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,15004,MACKS CREEK R-V, ,2013,MET,MET,NA,MET,0, 
2014,16090,JACKSON R-II, ,2013,MET,MET,NA,MET,0, 
2014,16096,CAPE GIRARDEAU 63,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,19139,ARCHIE R-V, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,19142,RAYMORE-PECULIAR R-II, ,2013,MET,MET,NA,MET,0, 
2014,19148,PLEASANT HILL R-III, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,19149,HARRISONVILLE R-IX, ,2013,MET,MET,NA,MET,0, 
2014,19150,DREXEL R-IV, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,19151,MIDWAY R-I, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,19152,BELTON 124,Y,2013,MET,NOT MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,22089,Nixa R-II,Y,2013,MET,NOT MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,22090,SPARTA R-III, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,22091,BILLINGS R-IV, ,2013,MET,MET,NA,MET,0, 
2014,22093,OZARK R-VI, ,2013,MET,NOT MET,NOT MET,NOT MET,0, 
2014,22094,SPOKANE R-VII, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,23101,CLARK CO. R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,24086,KEARNEY R-I, ,2013,MET,MET,NA,MET,0, 
2014,24087,SMITHVILLE R-II, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,24089,EXCELSIOR SPRINGS 40, ,2013,MET,MET,NA,MET,0, 
2014,24090,LIBERTY 53,Y,2013,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2014,24093,NORTH KANSAS CITY 74,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,25001,CAMERON R-I, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,25003,CLINTON CO. R-III, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,26006,JEFFERSON CITY,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,27059,PILOT GROVE C-4, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,27061,BOONVILLE R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,28102,CRAWFORD CO. R-II, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,29001,LOCKWOOD R-I, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,29004,GREENFIELD R-IV, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,30093,DALLAS CO. R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,33090,SALEM R-80, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,35092,MALDEN R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,35093,CAMPBELL R-II, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,35094,HOLCOMB R-III, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,35097,CLARKTON C-4, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,35098,SENATH-HORNERSVILLE C-8,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,35099,SOUTHLAND C-9, ,2013,MET,MET,NA,MET,0, 
2014,35102,KENNETT 39, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,36126,MERAMEC VALLEY R-III, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,36131,UNION R-XI, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,36136,ST. CLAIR R-XIII, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,36137,SULLIVAN, ,2013,MET,MET,NA,MET,0, 
2014,36138,NEW HAVEN, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,36139,WASHINGTON,Y,2013,MET,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2014,37037,GASCONADE CO. R-II, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,39133,WILLARD R-II,Y,2013,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2014,39134,REPUBLIC R-III, ,2013,MET,MET,NA,MET,0, 
2014,39135,ASH GROVE R-IV, ,2013,MET,MET,NA,MET,0, 
2014,39136,WALNUT GROVE R-V, ,2013,NA,MET,NA,MET,0, 
2014,39137,STRAFFORD R-VI, ,2013,MET,MET,NA,MET,0, 
2014,39139,LOGAN-ROGERSVILLE R-VIII, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,39141,SPRINGFIELD R-XII,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,39142,FAIR GROVE R-X, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,40104,LAREDO R-VII, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,40107,TRENTON R-IX, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,41002,SOUTH HARRISON CO. R-II, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,42111,HENRY CO. R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,42124,CLINTON, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,45077,FAYETTE R-III, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,46130,MOUNTAIN VIEW-BIRCH TREE R-III, ,2013,MET,MET,NA,MET,0, 
2014,46131,WILLOW SPRINGS R-IV,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,46134,WEST PLAINS R-VII, ,2013,MET,MET,NA,MET,0, 
2014,46135,GLENWOOD R-VIII, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,46140,FAIRVIEW R-XI, ,2013,NOT MET,MET,NA,NOT MET,0, 
2014,47060,SOUTH IRON CO. R-I, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,47062,ARCADIA VALLEY R-II, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,48066,FORT OSAGE R-I, ,2013,MET,MET,NOT MET,NOT MET,0, 
2014,48068,BLUE SPRINGS R-IV,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,48069,GRAIN VALLEY R-V, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,48070,OAK GROVE R-VI, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,48071,LEE'S SUMMIT R-VII,Y,2013,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2014,48072,HICKMAN MILLS C-1,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,48073,RAYTOWN C-2,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,48074,GRANDVIEW C-4,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,48075,LONE JACK C-6, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,48077,INDEPENDENCE 30,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,48078,KANSAS CITY 33,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,48080,CENTER 58,Y,2013,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2014,48902,ALTA VISTA CHARTER SCH.,Y,2013,MET,MET,NA,MET,0,Title III No Sanctions
2014,48909,ALLEN VILLAGE,Y,2013,NOT MET,NOT MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2014,48910,LEE A. TOLBERT COM. ACADEMY, ,2013,MET,MET,NA,MET,0, 
2014,48911,B. BANNEKER ACADEMY, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,48912,DELLA LAMB ELEM.,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,48913,GORDON PARKS ELEM., ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,48914,ACADEMIE LAFAYETTE, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,48915,SCUOLA VITA NUOVA,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,48917,DERRICK THOMAS ACADEMY, ,2013,MET,MET,NOT MET,NOT MET,0, 
2014,48918,KIPP: ENDEAVOR ACADEMY, ,2013,MET,MET,NOT MET,NOT MET,0, 
2014,48920,HOPE ACADEMY,Y,2013,NOT MET,NOT MET,NA,NOT MET,1,Title III District Improvement Year 1
2014,48921,PATHWAY ACADEMY, ,2013,MET,MET,NA,MET,0, 
2014,48922,FRONTIER SCHOOL OF INNOVATION,Y,2013,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2014,48923,DELASALLE CHARTER SCHOOL, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,48926,CROSSROADS ACAD OF KANSAS CITY, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,49132,CARL JUNCTION R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,49135,AVILLA R-XIII, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,49137,JASPER CO. R-V, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,49140,SARCOXIE R-II, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,49142,CARTHAGE R-IX,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,49144,WEBB CITY R-VII, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,49148,JOPLIN SCHOOLS,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,50001,NORTHWEST R-I, ,2013,MET,MET,NOT MET,NOT MET,0, 
2014,50005,DUNKLIN R-V, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,50006,FESTUS R-VI, ,2013,MET,MET,NA,MET,0, 
2014,50010,WINDSOR C-1, ,2013,MET,MET,NA,MET,0, 
2014,50012,FOX C-6,Y,2013,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2014,51152,HOLDEN R-III, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,51154,JOHNSON CO. R-VII, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,51155,KNOB NOSTER R-VIII, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,51156,LEETON R-X, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,51159,WARRENSBURG R-VI, ,2013,MET,MET,NA,MET,0, 
2014,53113,LEBANON R-III,Y,2013,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2014,54037,CONCORDIA R-II, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,54039,LAFAYETTE CO. C-1, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,54041,ODESSA R-VII, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,54042,SANTA FE R-X, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,54045,LEXINGTON R-V, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,55105,PIERCE CITY R-VI, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,55108,MT. VERNON R-V, ,2013,MET,MET,NA,MET,0, 
2014,55110,AURORA R-VIII,Y,2013,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2014,55111,VERONA R-VII,Y,2013,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2014,56017,LEWIS CO. C-1, ,2013,MET,MET,NA,MET,0, 
2014,57001,SILEX R-I, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,57002,ELSBERRY R-II, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,57003,TROY R-III,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,57004,WINFIELD R-IV, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,58106,LINN CO. R-I, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,58109,MARCELINE R-V, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,58112,BROOKFIELD R-III, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,59117,CHILLICOTHE R-II, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,60077,MCDONALD CO. R-I,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,62072,FREDERICKTOWN R-I, ,2013,MET,MET,NA,MET,0, 
2014,63067,MARIES CO. R-II, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,64074,PALMYRA R-I, ,2013,MET,MET,NA,MET,0, 
2014,64075,HANNIBAL 60, ,2013,NOT MET,MET,NA,NOT MET,0, 
2014,66102,ELDON R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,66105,SCHOOL OF THE OSAGE, ,2013,MET,MET,NA,MET,0, 
2014,67055,EAST PRAIRIE R-II, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,67061,CHARLESTON R-I, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,68070,MONITEAU CO. R-I,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,68073,TIPTON R-VI, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,69106,MONROE CITY R-I, ,2013,NA,MET,NA,MET,0, 
2014,69108,MADISON C-3, ,2013,MET,MET,NA,MET,0, 
2014,70093,MONTGOMERY CO. R-II, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,71091,MORGAN CO. R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,72074,NEW MADRID CO. R-I, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,73099,EAST NEWTON CO. R-VI, ,2013,MET,MET,NOT MET,NOT MET,0, 
2014,73102,DIAMOND R-IV, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,73105,WESTVIEW C-6, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,73106,SENECA R-VII, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,73108,NEOSHO R-V,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,74201,MARYVILLE R-II, ,2013,MET,MET,NA,MET,0, 
2014,75086,OREGON-HOWELL R-III, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,75087,ALTON R-IV, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,76082,OSAGE CO. R-II, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,78012,CARUTHERSVILLE 18, ,2013,MET,MET,NA,MET,0, 
2014,79077,PERRY CO. 32, ,2013,MET,MET,NA,MET,0, 
2014,80116,PETTIS CO. R-V, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,80118,LA MONTE R-IV,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,80119,SMITHTON R-VI, ,2013,MET,MET,NA,MET,0, 
2014,80121,GREEN RIDGE R-VIII, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,80122,PETTIS CO. R-XII, ,2013,MET,MET,NA,MET,0, 
2014,80125,SEDALIA 200,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,81094,ST. JAMES R-I, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,81096,ROLLA 31,Y,2013,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2014,82100,BOWLING GREEN R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,82108,LOUISIANA R-II, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,83003,PLATTE CO. R-III, ,2013,MET,NOT MET,NOT MET,NOT MET,0, 
2014,83005,PARK HILL,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,84001,BOLIVAR R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,84005,MARION C. EARLY R-V, ,2013,MET,MET,NA,MET,0, 
2014,84006,PLEASANT HOPE R-VI, ,2013,MET,MET,NA,MET,0, 
2014,85046,WAYNESVILLE R-VI,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,85048,DIXON R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,85049,CROCKER R-II, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,88081,MOBERLY, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,89089,RICHMOND R-XVI, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,90078,LESTERVILLE R-IV, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,92087,FT. ZUMWALT R-II,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,92088,FRANCIS HOWELL R-III,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,92089,WENTZVILLE R-IV,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,92090,ST. CHARLES R-VI,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,92091,ORCHARD FARM R-V, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,93120,APPLETON CITY R-II, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,93124,OSCEOLA, ,2013,NA,MET,NA,MET,0, 
2014,94078,FARMINGTON R-VII, ,2013,MET,MET,NA,MET,0, 
2014,94083,NORTH ST. FRANCOIS CO. R-I, ,2013,MET,MET,NA,MET,0, 
2014,94086,CENTRAL R-III, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,95059,STE. GENEVIEVE CO. R-II, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,96088,HAZELWOOD,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,96089,FERGUSON-FLORISSANT R-II,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,96090,PATTONVILLE R-III,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,96091,ROCKWOOD R-VI,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,96092,KIRKWOOD R-VII,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,96093,LINDBERGH SCHOOLS,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,96094,MEHLVILLE R-IX,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,96095,PARKWAY C-2,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,96098,AFFTON 101,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,96099,BAYLESS,Y,2013,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2014,96101,BRENTWOOD, ,2013,MET,MET,NA,MET,0, 
2014,96102,CLAYTON,Y,2013,MET,MET,MET,MET,0,Title III No Sanctions
2014,96103,HANCOCK PLACE,Y,2013,NOT MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,96106,LADUE,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,96107,MAPLEWOOD-RICHMOND HEIGHTS, ,2013,MET,MET,NA,MET,0, 
2014,96109,NORMANDY, ,2013,MET,MET,NA,MET,0, 
2014,96110,RITENOUR,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,96111,RIVERVIEW GARDENS, ,2013,MET,MET,NA,MET,0, 
2014,96112,UNIVERSITY CITY,Y,2013,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2014,96113,VALLEY PARK, ,2013,MET,MET,NOT MET,NOT MET,0, 
2014,96114,WEBSTER GROVES, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,97129,MARSHALL,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,97130,SLATER, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,100059,SCOTT CITY R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,100060,CHAFFEE R-II, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,100061,SCOTT CO. R-IV, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,100063,SIKESTON R-6, ,2013,MET,MET,NA,MET,0, 
2014,100064,KELSO C-7, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,102081,NORTH SHELBY, ,2013,NA,MET,NA,MET,0, 
2014,103129,ADVANCE R-IV, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,103131,BLOOMFIELD R-XIV, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,103132,DEXTER R-XI, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,103135,BERNIE R-XIII, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,104042,GALENA R-II, ,2013,MET,MET,NA,MET,0, 
2014,104044,REEDS SPRING R-IV, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,104045,BLUE EYE R-V, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,105123,GREEN CITY R-I, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,105124,MILAN C-2,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,105125,NEWTOWN-HARRIS R-III, ,2013,MET,MET,NA,MET,0, 
2014,106002,TANEYVILLE R-II, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,106004,BRANSON R-IV,Y,2013,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2014,106005,HOLLISTER R-V, ,2013,MET,MET,NA,MET,0, 
2014,106006,KIRBYVILLE R-VI, ,2013,NOT MET,NOT MET,NA,NOT MET,0, 
2014,107152,HOUSTON R-I, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,108142,NEVADA R-V, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,109002,WRIGHT CITY R-II, ,2013,MET,MET,NOT MET,NOT MET,0, 
2014,109003,WARREN CO. R-III, ,2013,MET,MET,NOT MET,NOT MET,0, 
2014,110029,POTOSI R-III, ,2013,NA,NOT MET,NA,NOT MET,0, 
2014,111087,CLEARWATER R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,112102,MARSHFIELD R-I, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,112103,SEYMOUR R-II, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,115115,ST. LOUIS CITY,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,115903,ST. LOUIS CHARTER SCHOOL,Y,2013,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,115906,CONFLUENCE ACADEMIES,Y,2013,MET,MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2014,115912,ST LOUIS LANG IMMERSION SCHOOL, ,2013,MET,NOT MET,NA,NOT MET,0, 
2014,115918,GRAND CENTER ARTS ACADEMY, ,2013,MET,NOT MET,NA,NOT MET,0, 
2015,1091,KIRKSVILLE R-III, ,2014,MET,MET,NA,MET,0, 
2015,2090,AVENUE CITY R-IX, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,2097,SAVANNAH R-III, ,2014,NOT MET,NOT MET,NA,NOT MET,0, 
2015,4109,VAN-FAR R-I, ,2014,MET,MET,NA,MET,0, 
2015,4110,MEXICO 59,Y,2014,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2015,5120,WHEATON R-III, ,2014,MET,NOT MET,NOT MET,NOT MET,0, 
2015,5121,SOUTHWEST R-V, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,5122,EXETER R-VI, ,2014,MET,NOT MET,NA,NOT MET,0, 
2015,5123,CASSVILLE R-IV,Y,2014,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2015,5124,PURDY R-II,Y,2014,MET,NOT MET,NOT MET,NOT MET,6,Title III District Improvement Year 4
2015,5128,MONETT R-I,Y,2014,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2015,6103,GOLDEN CITY R-III, ,2014,MET,MET,NA,MET,0, 
